country,countrycode,year,rgdpna,rconna,rdana,pop,rgdpna_percapita,rconna_percapita,rdana_percapita,investment_percapita,investment,s,s_pct,s_pct_average,rgdpna_percapita_avg,pop_growth
Denmark,DNK,1975,124703.0391,92154.39063,119645.8906,5.062728882,24631.58546,18202.51346,24631.58546,6429.071994,27491.49997,0.2204557336,22.04557336,,,0.4226955323
Denmark,DNK,1976,132091.1563,98232.01563,131483.7969,5.08126688,25995.71316,19332.18978,25995.71316,6663.523383,33251.78127,0.2517335922,25.17335922,,,0.3661661217
Denmark,DNK,1977,134561.6563,100077.1797,132926.7813,5.097044945,26399.93521,19634.353,26399.93521,6765.582209,32849.6016,0.2441230474,24.41230474,,,0.3105143928
Denmark,DNK,1978,137557.4063,103274.3281,135712.1094,5.109690189,26920.88976,20211.46572,26920.88976,6709.424042,32437.7813,0.2358126848,23.58126848,,,0.2480897096
Denmark,DNK,1979,142879.5781,105703.2969,139511.4219,5.11870718,27913.21579,20650.38948,27913.21579,7262.826314,33808.125,0.2366197147,23.66197147,,,0.1764684485
Denmark,DNK,1980,142189.4844,105201.2266,134259.9063,5.123945236,27750.0008,20531.2941,27750.0008,7218.706699,29058.6797,0.2043658842,20.43658842,,,0.1023316204
Denmark,DNK,1981,141242.3125,105211.3125,129858.5391,5.125298023,27557.8731,20527.84287,27557.8731,7030.030222,24647.2266,0.1745031369,17.45031369,,,0.02640127749
Denmark,DNK,1982,146446.5938,107341.3516,134625.2344,5.12334919,28584.15235,20951.40261,28584.15235,7632.74974,27283.8828,0.1863060252,18.63060252,,,-0.03802379864
Denmark,DNK,1983,150248.4375,108671.3125,136850.75,5.119606972,29347.65077,21226.49514,29347.65077,8121.155633,28179.4375,0.1875522832,18.75522832,,,-0.07304241544
Denmark,DNK,1984,156508.0156,110611.3828,143558.1563,5.116057873,30591.52564,21620.43228,30591.52564,8971.093357,32946.7735,0.2105117324,21.05117324,,,-0.06932366136
Denmark,DNK,1985,162774.1094,114767.5469,151233.0781,5.114243031,31827.60546,22440.76908,31827.60546,9386.836372,36465.5312,0.2240253769,22.40253769,,,-0.03547344547
,,,,,,,,,,,,,,,Average,0.2435107581
Switzerland,CHE,1970,246725.2188,137668.5313,219947.7344,6.169357777,39992.04256,22314.88856,39992.04256,17677.154,82279.2031,0.3334851763,33.34851763,,,
Switzerland,CHE,1971,256780.3594,144415.1406,230592.2188,6.221634865,41272.168,23211.76728,41272.168,18060.40072,86177.0782,0.3356061904,33.56061904,29.35407761,42790.18365,0.8473667745
Switzerland,CHE,1972,264998.625,151772.0781,238319.6406,6.270121098,42263.71722,24205.60556,42263.71722,18058.11166,86547.5625,0.3265962701,32.65962701,,,0.7793165953
Switzerland,CHE,1973,273080.8438,155891.4688,244759.8438,6.311478138,43267.33577,24699.67659,43267.33577,18567.65918,88868.375,0.3254288135,32.54288135,,,0.6595891747
Switzerland,CHE,1974,277053.9375,155596.6563,246780.7656,6.341062069,43692.03999,24537.94879,43692.03999,19154.0912,91184.1093,0.3291204237,32.91204237,,,0.4687322106
Switzerland,CHE,1975,256875.6094,151821.1563,218411.6094,6.356184959,40413.48876,23885.57874,40413.48876,16527.91002,66590.4531,0.2592322925,25.92322925,,,0.2384914362
Switzerland,CHE,1976,253269.9063,153811.375,217365.9063,6.355229855,39852.20237,24202.33076,39852.20237,15649.87161,63554.5313,0.2509359767,25.09359767,,,-0.01502637205
Switzerland,CHE,1977,259433.6094,157881.4844,222145.3906,6.341180801,40912.50787,24897.80521,40912.50787,16014.70265,64263.9062,0.2477084845,24.77084845,,,-0.2210628777
Switzerland,CHE,1978,260494.9063,161339.0469,229864.8906,6.32153511,41207.53927,25522.13095,41207.53927,15685.40832,68525.8437,0.2630602059,26.30602059,,,-0.309811242
Switzerland,CHE,1979,266985.1875,163343.3594,240607.9219,6.306539059,42334.6601,25900.63391,42334.6601,16434.0262,77264.5625,0.2893964389,28.93964389,,,-0.2372216675
Switzerland,CHE,1980,279271.7813,167244.6719,254575.5,6.303609848,44303.46865,26531.57095,44303.46865,17771.89771,87330.8281,0.3127091026,31.27091026,,,-0.04644720302
Switzerland,CHE,1981,283743.8438,169304.7188,249938.0625,6.315880775,44925.45916,26806.19297,44925.45916,18119.26619,80633.3437,0.2841765397,28.41765397,,,0.1946650776
Switzerland,CHE,1982,280028.4688,169954.8906,251827.25,6.341547966,44157.7467,26800.22157,44157.7467,17357.52513,81872.3594,0.2923715569,29.23715569,,,0.406391316
Switzerland,CHE,1983,281818.0625,172300,257670.9375,6.377095222,44192.23058,27018.571,44192.23058,17173.65959,85370.9375,0.3029292613,30.29292613,,,0.5605454093
Switzerland,CHE,1984,290296.4375,174600.375,253923.75,6.416705132,45240.73205,27210.28494,45240.73205,18030.44711,79323.375,0.2732495641,27.32495641,,,0.6211277803
Switzerland,CHE,1985,300960.75,178358.2188,259812.0781,6.456223965,46615.5994,27625.77937,46615.5994,18989.82003,81453.8593,0.2706461201,27.06461201,,,0.615874225
,,,,,,,,,,,,,,,Average,0.3041687091
Netherlands,NLD,1970,279922.5,208888.0938,300708.9688,13.00194263,21529.28281,16065.91413,21529.28281,5463.368684,91820.875,0.3280224884,32.80224884,,,
Netherlands,NLD,1971,292006.6875,216943.4375,307326.3125,13.14793205,22209.32436,16500.19461,22209.32436,5709.129749,90382.875,0.309523305,30.9523305,25.9134332,24986.50081,1.122827751
Netherlands,NLD,1972,302325.8438,222862.3594,308160.3438,13.29187298,22745.16498,16766.81381,22745.16498,5978.351171,85297.9844,0.282139242,28.2139242,,,1.094779996
Netherlands,NLD,1973,318785.1563,232095.8906,323917.125,13.43118191,23734.70618,17280.37727,23734.70618,6454.32891,91821.2344,0.2880348491,28.80348491,,,1.048075995
Netherlands,NLD,1974,329747.2813,239440.7813,331654.125,13.56243801,24313.27473,17654.70051,24313.27473,6658.574213,92213.3437,0.2796485337,27.96485337,,,0.9772490677
Netherlands,NLD,1975,329753.9688,247577.5156,332465.375,13.68329144,24099.024,18093.41829,24099.024,6005.60571,84887.8594,0.2574278627,25.74278627,,,0.8910892711
Netherlands,NLD,1976,344448.8125,260661.9219,349314.5625,13.79310989,24972.52724,18897.98051,24972.52724,6074.546732,88652.6406,0.2573753701,25.73753701,,,0.8025733463
Netherlands,NLD,1977,353130.4375,271364.5,364455.625,13.89291668,25418.02025,19532.57953,25418.02025,5885.440717,93091.125,0.2636168257,26.36168257,,,0.7235988896
Netherlands,NLD,1978,362651.7188,282857.5,376999.5625,13.98406029,25933.22049,20227.13676,25933.22049,5706.083723,94142.0625,0.2595935925,25.95935925,,,0.6560437387
Netherlands,NLD,1979,369956.125,289304.9375,380696.9375,14.06859303,26296.59727,20563.88559,26296.59727,5732.711674,91392,0.247034699,24.7034699,,,0.6044935323
Netherlands,NLD,1980,374920.625,296823.625,390776.125,14.14841461,26499.12625,20979.28518,26499.12625,5519.841067,93952.5,0.2505930422,25.05930422,,,0.5673742913
Netherlands,NLD,1981,371982.6875,291780.4688,373443.9063,14.22376347,26152.19863,20513.59118,26152.19863,5638.607452,81663.4375,0.2195355866,21.95355866,,,0.5325604464
Netherlands,NLD,1982,367367.2813,291092.3125,369084.0313,14.29521656,25698.61602,20362.91729,25698.61602,5335.698727,77991.7188,0.2122990336,21.22990336,,,0.5023500999
Netherlands,NLD,1983,374971.625,296072.1563,379366.5,14.36538506,26102.44163,20610.10931,26102.44163,5492.332323,83294.3437,0.2221350581,22.21350581,,,0.4908530046
Netherlands,NLD,1984,386452.0625,297985.625,387353.1563,14.43750572,26767.23182,20639.68879,26767.23182,6127.543027,89367.5313,0.2312512727,23.12512727,,,0.5020447395
Netherlands,NLD,1985,396423.2188,305118.75,399435.1875,14.51394939,27313.25624,21022.44825,27313.25624,6290.807991,94316.4375,0.2379185502,23.79185502,,,0.5294797556
,,,,,,,,,,,,,,,Average,0.736359595
Belgium,BEL,1970,167398.6406,134350.2188,192142.9844,9.632180214,17379.10181,13948.05909,17379.10181,3431.04272,57792.7656,0.345240352,34.5240352,,,
Belgium,BEL,1971,173681.1563,141163.2813,197725.5,9.663324356,17973.23053,14608.14892,17973.23053,3365.081602,56562.2187,0.325666986,32.5666986,29.81969598,21668.87723,0.3233342951
Belgium,BEL,1972,182809.2188,149508.2344,205994,9.692846298,18860.22054,15424.5956,18860.22054,3435.624932,56485.7656,0.3089875115,30.89875115,,,0.3055050303
Belgium,BEL,1973,194001.3906,160593.2656,223758.7969,9.720761299,19957.42768,16520.64696,19957.42768,3436.780718,63165.5313,0.3255931883,32.55931883,,,0.287995911
Belgium,BEL,1974,202148.75,165351.8281,235034.1406,9.747019768,20739.54448,16964.34726,20739.54448,3775.197217,69682.3125,0.3447081048,34.47081048,,,0.2701277008
Belgium,BEL,1975,199466.2344,168401.3281,228698.8438,9.771586418,20412.88138,17233.77565,20412.88138,3179.105723,60297.5157,0.3022943501,30.22943501,,,0.2520426816
Belgium,BEL,1976,210741.5625,176289.3438,241576,9.794776917,21515.70825,17998.30106,21515.70825,3517.407185,65286.6562,0.3097948759,30.97948759,,,0.2373258344
Belgium,BEL,1977,212061.0938,180747.6094,246546.4844,9.816696167,21602.08386,18412.26481,21602.08386,3189.819046,65798.875,0.3102826352,31.02826352,,,0.2237850865
Belgium,BEL,1978,218087.6875,187101.75,254423.3594,9.836813927,22170.56144,19020.56412,22170.56144,3149.997319,67321.6094,0.3086905555,30.86905555,,,0.204934121
Belgium,BEL,1979,223193.2344,195228.7031,262830.5313,9.854376793,22649.14759,19811.36983,22649.14759,2837.77776,67601.8282,0.3028847554,30.28847554,,,0.1785422204
Belgium,BEL,1980,233191.1875,195117.3125,272283.4063,9.868994713,23628.66678,19770.73838,23628.66678,3857.928402,77166.0938,0.3309134218,33.09134218,,,0.1483393654
Belgium,BEL,1981,232539.9219,197486.4688,261985.6875,9.880592346,23535.01832,19987.31067,23535.01832,3547.707655,64499.2187,0.2773683683,27.73683683,,,0.1175158498
Belgium,BEL,1982,233923.5,200482.4844,260688.8281,9.889823914,23652.94893,20271.59292,23652.94893,3381.356017,60206.3437,0.2573762093,25.73762093,,,0.09343132149
Belgium,BEL,1983,234652.9688,200627.6094,254807.2656,9.897879601,23707.39777,20269.7565,23707.39777,3437.64127,54179.6562,0.2308926943,23.08926943,,,0.08145430161
Belgium,BEL,1984,240440.4063,201279.4688,261429.875,9.906371117,24271.29001,20318.18377,24271.29001,3953.106242,60150.4062,0.2501676283,25.01676283,,,0.08579126381
Belgium,BEL,1985,244411.9844,206886.1563,265615.8438,9.916578293,24646.80631,20862.65546,24646.80631,3784.150842,58729.6875,0.2402897208,24.02897208,,,0.103036479
,,,,,,,,,,,,,,,Average,0.1942107642
Albania,ALB,1970,8699.78125,5248.835938,7541.133789,2.150598049,4045.284638,2440.640147,4045.284638,1604.644491,2292.297851,0.2634891367,26.34891367,,,
Albania,ALB,1971,9047.84375,5459.750977,7842.46582,2.20203495,4108.855652,2479.41159,4108.855652,1629.444062,2382.714843,0.2633461528,26.33461528,26.3295112,4556.959697,2.391748706
Albania,ALB,1972,9411.016602,5678.953613,8156.318848,2.253844023,4175.540324,2519.674634,4175.540324,1655.86569,2477.365235,0.2632409802,26.32409802,,,2.352781594
Albania,ALB,1973,9789.142578,5904.036133,8487.194336,2.306003094,4245.069143,2560.289771,4245.069143,1684.779372,2583.158203,0.2638799244,26.38799244,,,2.314227181
Albania,ALB,1974,10177.83398,6144.722168,8820.646484,2.358463049,4315.451957,2605.392597,4315.451957,1710.05936,2675.924316,0.2629168762,26.29168762,,,2.274929949
Albania,ALB,1975,10590.36328,6390.791992,9175.272461,2.411228895,4392.102012,2650.429416,4392.102012,1741.672596,2784.480469,0.2629258691,26.29258691,,,2.237297973
Albania,ALB,1976,11017.14648,6634.230957,9562.516602,2.464335918,4470.63503,2692.096848,4470.63503,1778.538182,2928.285645,0.2657934748,26.57934748,,,2.202487831
Albania,ALB,1977,11439.00391,6927.235352,9901.5625,2.517872095,4543.12351,2751.226071,4543.12351,1791.897439,2974.327148,0.2600162716,26.00162716,,,2.172438287
Albania,ALB,1978,11931.07324,7189.751465,10326.95801,2.571850061,4639.101408,2795.556232,4639.101408,1843.545177,3137.206545,0.2629442031,26.29442031,,,2.143793011
Albania,ALB,1979,12403.55566,7421.45166,10824.21484,2.62628603,4722.85026,2825.835258,4722.85026,1897.015003,3402.76318,0.27433772,27.433772,,,2.116607411
Albania,ALB,1980,12804.35156,7884.937988,10987.90137,2.68123889,4775.535521,2940.781598,4775.535521,1834.753923,3102.963382,0.2423366281,24.23366281,,,2.092417177
Albania,ALB,1981,13540.03613,8038.57959,11712.69824,2.735328913,4950.057767,2938.798165,4950.057767,2011.259602,3674.11865,0.2713522043,27.13522043,,,2.017351874
Albania,ALB,1982,13939.28516,8161.65332,12448.75879,2.788314104,4999.180379,2927.092507,4999.180379,2072.087873,4287.10547,0.3075556186,30.75556186,,,1.937068363
Albania,ALB,1983,14093.30566,8608.168945,12405.26367,2.842623949,4957.850885,3028.247527,4957.850885,1929.603357,3797.094725,0.2694254149,26.94254149,,,1.947766391
Albania,ALB,1984,13916.91309,8918.729492,12140.16113,2.901592016,4796.302517,3073.73657,4796.302517,1722.565947,3221.431638,0.2314760189,23.14760189,,,2.074423774
Albania,ALB,1985,14164.72266,8968.161133,12476.55469,2.966798067,4774.414146,3022.841774,4774.414146,1751.572372,3508.393557,0.2476852983,24.76852983,,,2.247250842
,,,,,,,,,,,,,,,Average,2.168172691
Turkey,TUR,1970,251850.8438,208142.9531,241025.8906,34.87626648,7221.267332,5968.039991,7221.267332,1253.227341,32882.9375,0.1305651274,13.05651274,,,
Turkey,TUR,1971,265873.625,226240.6406,253367.4375,35.72056961,7443.151884,6333.623542,7443.151884,1109.528343,27126.7969,0.1020289128,10.20289128,12.33633081,8620.68767,2.420852962
Turkey,TUR,1972,285617.4375,241059.0156,273832.8438,36.58722687,7806.479527,6588.611278,7806.479527,1217.868248,32773.8282,0.1147472944,11.47472944,,,2.426213438
Turkey,TUR,1973,294933.625,246491.3281,285216.9375,37.47229767,7870.710988,6577.961412,7870.710988,1292.749575,38725.6094,0.1313027953,13.13027953,,,2.419070467
Turkey,TUR,1974,311432.7813,231623.4688,299216.4063,38.37023926,8116.519138,6036.539601,8116.519138,2079.979537,67592.9375,0.2170386085,21.70386085,,,2.396281109
Turkey,TUR,1975,333772.2813,254517.6094,324840.4375,39.27721024,8497.861209,6480.032768,8497.861209,2017.828441,70322.8281,0.2106910371,21.06910371,,,2.363735534
Turkey,TUR,1976,368695,280794.8438,357942.0625,40.18951035,9173.911222,6986.769467,9173.911222,2187.141755,77147.2187,0.2092440058,20.92440058,,,2.322721253
Turkey,TUR,1977,381248.4063,329095.1875,377722.0313,41.10824966,9274.255398,8005.575285,9274.255398,1268.680112,48626.8438,0.127546353,12.7546353,,,2.286017675
Turkey,TUR,1978,386984.3125,333341.5625,362386.1875,42.03993607,9205.159395,7929.164353,9205.159395,1275.995042,29044.625,0.07505375299,7.505375299,,,2.26642199
Turkey,TUR,1979,384567.625,328841.75,359537.7188,42.99399185,8944.68293,7648.551248,8944.68293,1296.131683,30695.9688,0.07981943046,7.981943046,,,2.269403499
Turkey,TUR,1980,375161.9063,339045.6875,368749.6875,43.97592163,8531.07547,7709.802886,8531.07547,821.2725842,29704,0.07917648221,7.917648221,,,2.283876741
Turkey,TUR,1981,393376.625,328906.6563,382455.6563,44.98835754,8743.965028,7310.9283,8743.965028,1433.036728,53549,0.1361265429,13.61265429,,,2.302250578
Turkey,TUR,1982,407391.9375,344532.7188,385428.5,46.02535629,8851.467329,7485.715409,8851.467329,1365.75192,40895.7812,0.1003843656,10.03843656,,,2.305038029
Turkey,TUR,1983,427635.5,371246.8125,407798,47.07342148,9084.436324,7886.548307,9084.436324,1197.888017,36551.1875,0.08547276243,8.547276243,,,2.277147369
Turkey,TUR,1984,456337.4688,398881.75,432921.5938,48.11410522,9484.484159,8290.328754,9484.484159,1194.155405,34039.8438,0.07459357631,7.459357631,,,2.210767153
Turkey,TUR,1985,475693.4063,401887.3438,449467.0938,49.13388443,9681.57539,8179.433571,9681.57539,1502.141818,47579.75,0.1000218825,10.00218825,,,2.119501559
,,,,,,,,,,,,,,,Average,2.311286624
Cyprus,CYP,1970,4055.709229,2949.960449,5230.320313,0.613620996,6609.469453,4807.46335,6609.469453,1802.006103,2280.359864,0.5622592092,56.22592092,,,
Cyprus,CYP,1971,4581.561035,3256.139404,5685.358887,0.620859027,7379.390225,5244.571251,7379.390225,2134.818974,2429.219483,0.5302165494,53.02165494,51.09381997,9868.873288,1.179560518
Cyprus,CYP,1972,4897.878418,3566.696289,6093.449219,0.628001988,7799.144766,5679.434711,7799.144766,2119.710056,2526.75293,0.51588723,51.588723,,,1.15049644
Cyprus,CYP,1973,5022.793457,3932.185791,6562.365723,0.635110974,7908.528844,6191.336557,7908.528844,1717.192287,2630.179932,0.523648833,52.3648833,,,1.132000557
Cyprus,CYP,1974,4173.227051,3343.559814,5179.104492,0.520500004,8017.727222,6423.745991,8017.727222,1593.981231,1835.544678,0.4398382009,43.98382009,,,-18.04581793
Cyprus,CYP,1975,3379.994141,2831.294189,4193.231934,0.502200007,6730.37454,5637.782058,6730.37454,1092.592482,1361.937745,0.4029408597,40.29408597,,,-3.515849541
Cyprus,CYP,1976,3987.479736,3226.998779,4891.654785,0.497900009,8008.595429,6481.218559,8008.595429,1527.376869,1664.656006,0.4174707124,41.74707124,,,-0.8562321665
Cyprus,CYP,1977,4616.441406,3732.513184,6178.976074,0.497500002,9279.279171,7502.539033,9279.279171,1776.740138,2446.46289,0.5299456172,52.99456172,,,-0.0803388216
Cyprus,CYP,1978,4969.329102,4085.16748,6861.999512,0.499599993,9946.615636,8176.876576,9946.615636,1769.73906,2776.832032,0.5587941501,55.87941501,,,0.422108742
Cyprus,CYP,1979,5459.873535,4319.438477,7527.452637,0.503199995,10850.30523,8583.939825,10850.30523,2266.3654,3208.01416,0.5875619901,58.75619901,,,0.7205768716
Cyprus,CYP,1980,5783.100586,4581.959473,7937.236328,0.508599997,11370.62647,9008.964805,11370.62647,2361.66166,3355.276855,0.5801864943,58.01864943,,,1.073132364
Cyprus,CYP,1981,5959.544434,4698.718262,7782.54834,0.514999986,11571.93125,9123.725029,11571.93125,2448.206226,3083.830078,0.5174607073,51.74607073,,,1.258354117
Cyprus,CYP,1982,6334.487793,5182.774414,8386.911133,0.520799994,12162.99513,9951.56389,12162.99513,2211.431245,3204.136719,0.5058241209,50.58241209,,,1.126215176
Cyprus,CYP,1983,6671.404297,5551.864258,8769.330078,0.52759999,12644.81506,10522.8665,12644.81506,2121.94856,3217.46582,0.4822771454,48.22771454,,,1.305682811
Cyprus,CYP,1984,7260.057617,5797.219238,9668.628906,0.534799993,13575.2762,10839.97628,13575.2762,2735.299922,3871.409668,0.5332477884,53.32477884,,,1.364670799
Cyprus,CYP,1985,7600.776855,6122.348633,9827.359375,0.541100025,14046.89799,11314.6338,14046.89799,2732.264191,3705.010742,0.4874515872,48.74515872,,,1.17801647
,,,,,,,,,,,,,,,Average,-0.7058282394
Luxembourg,LUX,1970,6211.063965,5469.14502,8619.163086,0.339668006,18285.69031,16101.44295,18285.69031,2184.247359,3150.018066,0.5071623934,50.71623934,,,
Luxembourg,LUX,1971,6376.728027,5748.237305,9168.041992,0.342225999,18633.09055,16796.61195,18633.09055,1836.478596,3419.804687,0.5362945813,53.62945813,45.66444193,21390.46047,0.7530862356
Luxembourg,LUX,1972,6797.476563,6018.874023,9552.106445,0.345102996,19696.95031,17440.8049,19696.95031,2256.145409,3533.232422,0.5197858925,51.97858925,,,0.8406716639
Luxembourg,LUX,1973,7362.528809,6336.689941,10119.45215,0.348172992,21146.18014,18199.83194,21146.18014,2946.348199,3782.762209,0.513785726,51.3785726,,,0.8895883361
Luxembourg,LUX,1974,7672.67334,6611.656738,10082.88086,0.351188987,21847.70487,18826.49224,21847.70487,3021.212627,3471.224122,0.4524139069,45.24139069,,,0.8662346217
Luxembourg,LUX,1975,7168.473145,6931.095215,10184.99805,0.353983015,20250.89578,19580.30448,20250.89578,670.5912994,3253.902835,0.453918536,45.3918536,,,0.7955910075
Luxembourg,LUX,1976,7350.146484,7143.312012,10462.48926,0.356563985,20613.8219,20033.74517,20613.8219,580.0767343,3319.177248,0.4515797413,45.15797413,,,0.7291225541
Luxembourg,LUX,1977,7465.527344,7316.96875,10205.23438,0.35896799,20797.19516,20383.34602,20797.19516,413.8491401,2888.26563,0.386880323,38.6880323,,,0.6742141947
Luxembourg,LUX,1978,7769.745117,7513.012207,11021.63574,0.361072987,21518.48905,20807.46131,21518.48905,711.0277402,3508.623533,0.4515751135,45.15751135,,,0.5864024255
Luxembourg,LUX,1979,7951.993164,7755.121582,10947.79297,0.362789005,21919.05778,21376.3964,21919.05778,542.6613797,3192.671388,0.4014932259,40.14932259,,,0.4752551594
Luxembourg,LUX,1980,8018.859863,7978.306152,11623.62793,0.364037991,22027.53576,21916.13609,22027.53576,111.3996671,3645.321778,0.4545935258,45.45935258,,,0.3442733883
Luxembourg,LUX,1981,7974.680176,8110.445801,11762.53711,0.364780992,21861.55625,22233.74019,21861.55625,-372.183935,3652.091309,0.4579608496,45.79608496,,,0.2040998518
Luxembourg,LUX,1982,8064.897461,8163.520508,11892.82031,0.365098,22089.67855,22359.80616,22089.67855,-270.1276014,3729.299802,0.4624113103,46.24113103,,,0.08690365094
Luxembourg,LUX,1983,8305.962891,8230.332031,11827.77441,0.365305007,22737.06282,22530.02799,22737.06282,207.0348299,3597.442379,0.4331156335,43.31156335,,,0.05669902328
Luxembourg,LUX,1984,8819.848633,8363.099609,12129.02539,0.365794986,24111.45306,22862.80548,24111.45306,1248.64758,3765.925781,0.4269830399,42.69830399,,,0.1341287392
Luxembourg,LUX,1985,9066.072266,8574.930664,12168.33105,0.366883993,24711.00522,23372.32157,24711.00522,1338.683648,3593.400386,0.3963569096,39.63569096,,,0.2977096575
,,,,,,,,,,,,,,,Average,0.5155987006
Malta,MLT,1970,1243.009399,1219.171997,1622.299927,0.320086002,3883.360694,3808.888828,3883.360694,74.47186647,403.12793,0.3243160754,32.43160754,,,
Malta,MLT,1971,1273.512695,1247.076294,1660.33374,0.320077986,3978.757524,3896.163899,3978.757524,82.59362454,413.257446,0.3245020231,32.45020231,33.8283651,7314.763021,-0.002504326946
Malta,MLT,1972,1347.864502,1327.033081,1762.236694,0.320317,4207.90811,4142.874343,4207.90811,65.03376655,435.203613,0.3228838005,32.28838005,,,0.07467367656
Malta,MLT,1973,1403.749023,1373.776001,1830.344604,0.320854008,4375.0397,4281.623314,4375.0397,93.41638643,456.568603,0.3252494538,32.52494538,,,0.1676489228
Malta,MLT,1974,1544.634766,1505.216675,2006.122314,0.32168299,4801.729697,4679.192627,4801.729697,122.5370698,500.905639,0.3242874303,32.42874303,,,0.2583673507
Malta,MLT,1975,1846.766724,1847.609863,2434.624512,0.322820991,5720.7145,5723.326285,5720.7145,-2.611784932,587.014649,0.3178607462,31.78607462,,,0.3537647421
Malta,MLT,1976,2161.032471,2077.02124,2801.618896,0.32427901,6664.114557,6405.043731,6664.114557,259.0708261,724.597656,0.335301605,33.5301605,,,0.4516493786
Malta,MLT,1977,2424.336426,2332.424316,3113.647461,0.326079011,7434.812865,7152.942193,7434.812865,281.8706721,781.223145,0.3222420521,32.22420521,,,0.5550778633
Malta,MLT,1978,2694.92041,2457.450928,3266.491699,0.328200996,8211.189006,7487.640068,8211.189006,723.5489377,809.040771,0.3002095231,30.02095231,,,0.6507579232
Malta,MLT,1979,2977.638428,2563.853516,3449.977783,0.330610991,9006.471379,7754.894985,9006.471379,1251.576394,886.124267,0.2975929712,29.75929712,,,0.7343045967
Malta,MLT,1980,3187.553467,2701.709229,3682.071777,0.333274007,9564.362657,8106.570486,9564.362657,1457.79217,980.362548,0.3075595619,30.75595619,,,0.8054832031
Malta,MLT,1981,3293.117676,2811.256592,3970.114502,0.336192995,9795.319132,8362.032029,9795.319132,1433.287103,1158.85791,0.3519029758,35.19029758,,,0.8758522833
Malta,MLT,1982,3368.347168,2910.036865,4391.708008,0.339341998,9926.113443,8575.528176,9926.113443,1350.585267,1481.671143,0.4398807691,43.98807691,,,0.9366652628
Malta,MLT,1983,3347.719727,2935.984375,4236.611328,0.342628002,9770.712573,8569.014669,9770.712573,1201.697904,1300.626953,0.3885113029,38.85113029,,,0.9683458043
Malta,MLT,1984,3379.267578,3016.169922,4271.602051,0.345948011,9768.137034,8718.564137,9768.137034,1049.572897,1255.432129,0.3715101276,37.15101276,,,0.9689835567
Malta,MLT,1985,3466.631104,3169.590332,4413.167969,0.349195987,9927.465472,9076.823474,9927.465472,850.6419978,1243.577637,0.3587279984,35.87279984,,,0.9388624582
,,,,,,,,,,,,,,,Average,0.5825288464